Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR
4404,Uttarakhand,Pauri,2020,Zaid,Maize,931.59,33.9,60.1,Red,Canal,352.47,42.25,1369.86,5.39,15744.77,108876.0
4405,Uttarakhand,Pauri,2020,Zaid,Barley,1068.24,23.4,62.2,Red,Sprinkler,191.35,58.75,4648.3,4.3,48266.61,320359.0
4406,Uttarakhand,Pauri,2020,Rabi,Wheat,1224.44,34.1,54.2,Sandy,Rain-fed,130.12,18.65,4686.54,4.22,55541.4,200969.0
4407,Uttarakhand,Pauri,2020,Rabi,Barley,1922.45,20.2,73.1,Laterite,Canal,111.41,43.77,4437.31,7.37,43477.96,584671.0
4408,Uttarakhand,Pauri,2020,Kharif,Pulses,1421.63,26.9,88.9,Black,Rain-fed,377.63,41.85,2220.45,2.42,41921.87,72444.0
4409,Uttarakhand,Pauri,2020,Kharif,Cotton,575.72,25.6,78.9,Sandy,Canal,387.33,36.98,3717.79,2.69,43115.42,117173.0
4410,Uttarakhand,Pauri,2020,Kharif,Cotton,1556.71,22.5,61.0,Alluvial,Tube Well,135.28,23.64,3295.31,2.36,14527.71,134881.0
4411,Uttar Pradesh,Lucknow,2020,Kharif,Barley,1205.83,23.3,80.4,Laterite,Canal,361.46,29.64,4935.79,7.29,60592.57,359606.0
4412,Uttar Pradesh,Lucknow,2020,Zaid,Rice,2156.2,26.1,48.9,Alluvial,Sprinkler,384.85,41.47,4927.32,4.08,43949.63,350216.0
4413,Uttar Pradesh,Lucknow,2020,Kharif,Millets,1635.74,32.3,53.9,Sandy,Canal,338.03,35.59,2365.28,8.15,13110.64,299089.0
4414,Uttar Pradesh,Lucknow,2020,Rabi,Cotton,1692.03,32.0,64.4,Black,Drip,177.35,48.37,4247.93,7.88,27298.86,398496.0
4415,Uttar Pradesh,Lucknow,2020,Zaid,Millets,958.53,23.9,39.5,Black,Tube Well,117.13,14.15,3430.52,7.42,56872.22,331277.0
4416,Uttar Pradesh,Lucknow,2020,Rabi,Wheat,1407.26,19.0,48.0,Sandy,Drip,231.16,20.18,4552.53,5.26,63989.67,200439.0
4417,Uttar Pradesh,Lucknow,2020,Zaid,Cotton,1123.63,34.7,41.6,Laterite,Drip,394.92,13.29,3170.79,3.09,46703.07,134711.0
4418,Uttar Pradesh,Lucknow,2020,Zaid,Barley,1794.4,22.6,70.9,Black,Sprinkler,71.03,8.92,2812.68,4.39,56559.31,131942.0
4419,Uttar Pradesh,Lucknow,2020,Zaid,Pulses,1885.87,27.0,36.0,Black,Drip,135.17,20.33,325.74,7.29,26355.58,36703.0
4420,Uttar Pradesh,Lucknow,2020,Rabi,Pulses,1423.28,28.0,79.5,Sandy,Rain-fed,251.09,31.69,4745.19,6.04,40499.28,458584.0
4421,Uttar Pradesh,Lucknow,2020,Rabi,Rice,2183.25,19.6,48.1,Black,Tube Well,277.79,6.92,3051.06,5.9,52131.84,151633.0
4422,Uttar Pradesh,Lucknow,2020,Zaid,Maize,806.45,20.8,49.9,Laterite,Canal,435.49,16.54,536.91,2.99,62547.55,21163.0
4423,Uttar Pradesh,Lucknow,2020,Kharif,Pulses,1244.72,35.9,58.8,Alluvial,Sprinkler,384.97,32.88,2537.73,3.93,28024.64,128943.0
4424,Uttar Pradesh,Lucknow,2020,Rabi,Barley,858.95,20.4,55.6,Alluvial,Canal,293.95,33.3,4921.45,6.98,58119.77,491274.0
4425,Uttar Pradesh,Lucknow,2020,Rabi,Barley,1851.04,28.1,65.5,Sandy,Tube Well,354.37,30.0,3946.94,5.05,29645.77,305621.0
4426,Uttar Pradesh,Lucknow,2020,Kharif,Pulses,1837.97,30.3,37.3,Black,Sprinkler,306.57,56.27,4385.06,5.37,23052.89,277410.0
4427,Uttar Pradesh,Lucknow,2020,Kharif,Barley,2171.8,30.6,74.7,Laterite,Sprinkler,401.59,48.66,1498.43,2.17,63498.62,56784.0
4428,Uttar Pradesh,Lucknow,2020,Rabi,Sugarcane,1208.96,28.5,72.1,Laterite,Canal,230.85,30.7,2794.24,3.55,58656.49,81474.0
4429,Uttar Pradesh,Kanpur,2020,Kharif,Maize,470.76,34.7,53.6,Sandy,Canal,180.63,22.46,2010.18,6.24,51707.9,126659.99999999999
4430,Uttar Pradesh,Kanpur,2020,Kharif,Sugarcane,2049.59,20.9,71.3,Black,Tube Well,106.21,14.68,4319.07,7.81,63307.62,331612.0
4431,Uttar Pradesh,Kanpur,2020,Kharif,Maize,2026.71,24.0,64.5,Black,Rain-fed,275.13,44.4,1153.06,6.48,60518.79,66687.0
4432,Uttar Pradesh,Kanpur,2020,Zaid,Millets,1900.33,29.4,86.2,Black,Sprinkler,137.09,32.19,2408.64,6.58,43644.01,139598.0
4433,Uttar Pradesh,Kanpur,2020,Zaid,Maize,1514.36,35.8,38.7,Sandy,Rain-fed,133.65,5.8,1500.45,7.65,58763.9,173723.0
4434,Uttar Pradesh,Kanpur,2020,Kharif,Wheat,2063.2,36.7,73.8,Laterite,Sprinkler,290.77,9.31,4846.22,8.37,44011.12,542957.0
4435,Uttar Pradesh,Kanpur,2020,Zaid,Barley,1747.56,30.5,65.0,Black,Drip,109.11,28.8,1198.89,2.94,12735.99,28877.0
4436,Uttar Pradesh,Kanpur,2020,Kharif,Sugarcane,1895.07,36.4,76.2,Red,Tube Well,348.87,50.85,1073.76,6.33,15718.39,103273.0
4437,Uttar Pradesh,Kanpur,2020,Kharif,Barley,537.78,23.8,55.1,Alluvial,Tube Well,410.86,9.8,3381.13,3.53,17707.48,108756.0
4438,Uttar Pradesh,Kanpur,2020,Zaid,Cotton,1590.63,21.0,87.3,Red,Sprinkler,367.27,15.14,4660.68,1.66,44882.57,119398.0
4439,Uttar Pradesh,Kanpur,2020,Rabi,Sugarcane,1559.65,20.9,38.5,Black,Drip,367.81,59.76,2841.76,6.99,48486.61,341372.0
4440,Uttar Pradesh,Kanpur,2020,Kharif,Maize,1709.19,20.8,84.2,Alluvial,Sprinkler,389.76,55.41,2538.81,8.47,35310.12,222994.99999999997
4441,Uttar Pradesh,Kanpur,2020,Rabi,Cotton,881.43,18.1,87.1,Sandy,Rain-fed,131.38,46.89,1420.15,2.31,25152.16,35810.0
4442,Uttar Pradesh,Kanpur,2020,Kharif,Rice,1853.28,28.0,65.2,Alluvial,Sprinkler,240.22,32.47,860.95,5.46,38865.28,67700.0
4443,Uttar Pradesh,Kanpur,2020,Kharif,Rice,1073.53,36.3,67.8,Black,Rain-fed,87.49,21.07,1276.12,5.53,52771.06,106135.99999999999
4444,Uttar Pradesh,Kanpur,2020,Rabi,Rice,450.67,32.9,43.4,Black,Tube Well,390.05,12.94,325.72,5.63,32672.3,16621.0
4445,Uttar Pradesh,Kanpur,2020,Zaid,Cotton,906.9,19.3,65.1,Laterite,Tube Well,367.31,30.74,2216.39,6.11,40619.91,164540.0
4446,Uttar Pradesh,Kanpur,2020,Zaid,Millets,1663.45,29.3,57.9,Alluvial,Canal,339.55,6.09,933.69,5.48,31449.05,77231.0
4447,Uttar Pradesh,Varanasi,2020,Kharif,Rice,1639.32,35.8,38.5,Laterite,Rain-fed,338.96,33.99,4744.7,3.71,43392.27,172331.0
4448,Uttar Pradesh,Varanasi,2020,Kharif,Rice,608.45,26.3,43.9,Alluvial,Rain-fed,385.62,54.29,1667.92,2.31,54088.69,50281.0
4449,Uttar Pradesh,Varanasi,2020,Zaid,Barley,2094.95,34.5,50.1,Alluvial,Tube Well,275.56,25.54,311.09,3.39,46108.89,16247.0
4450,Uttar Pradesh,Varanasi,2020,Rabi,Wheat,2045.86,20.5,37.7,Red,Drip,163.13,16.59,207.1,5.02,35320.91,13963.0
4451,Uttar Pradesh,Varanasi,2020,Kharif,Barley,803.83,21.3,76.2,Alluvial,Canal,399.06,21.26,1241.36,6.15,29044.81,110859.99999999999
4452,Uttar Pradesh,Varanasi,2020,Rabi,Sugarcane,1264.57,27.5,36.5,Black,Tube Well,145.48,16.8,2759.29,2.65,54647.66,121395.0
4453,Uttar Pradesh,Varanasi,2020,Kharif,Cotton,1604.62,32.8,80.8,Sandy,Tube Well,198.01,54.36,4480.01,8.05,58358.97,479943.0
4454,Uttar Pradesh,Varanasi,2020,Zaid,Wheat,874.96,25.6,52.1,Sandy,Sprinkler,186.68,20.38,4062.3,3.42,60228.85,210505.00000000003
4455,Uttar Pradesh,Varanasi,2020,Kharif,Maize,1913.14,34.5,71.5,Red,Canal,231.04,20.75,2161.52,3.35,24328.9,129582.0
4456,Uttar Pradesh,Varanasi,2020,Rabi,Sugarcane,2020.75,18.9,71.6,Black,Rain-fed,417.25,23.64,3909.43,4.86,31097.03,249566.0
4457,Uttar Pradesh,Varanasi,2020,Zaid,Wheat,1938.34,26.6,68.1,Alluvial,Sprinkler,194.27,51.1,3351.51,6.56,43616.37,307140.0
4458,Uttar Pradesh,Varanasi,2020,Zaid,Cotton,1792.52,26.9,45.8,Red,Rain-fed,135.5,14.69,4947.83,5.69,22848.26,374539.0
4459,Uttar Pradesh,Varanasi,2020,Rabi,Barley,1796.33,24.8,71.2,Laterite,Sprinkler,392.22,54.03,147.8,5.08,31833.26,10091.0
4460,Uttar Pradesh,Varanasi,2020,Zaid,Maize,1209.84,25.4,46.7,Alluvial,Rain-fed,123.67,47.79,1471.93,3.57,40945.89,77943.0
4461,Uttar Pradesh,Varanasi,2020,Rabi,Barley,603.94,21.3,41.3,Laterite,Canal,156.14,45.09,2989.08,4.9,23968.33,119841.00000000001
4462,Uttar Pradesh,Varanasi,2020,Zaid,Barley,1536.22,20.0,36.7,Sandy,Tube Well,340.07,45.29,3899.61,7.44,35388.1,302199.0
4463,Uttar Pradesh,Varanasi,2020,Rabi,Sugarcane,715.18,25.4,47.2,Black,Sprinkler,354.47,51.74,3952.15,7.51,28984.25,267640.0
4464,Uttar Pradesh,Varanasi,2020,Kharif,Barley,580.09,21.7,71.3,Laterite,Rain-fed,152.15,6.27,4497.65,6.1,13744.03,305300.0
4465,Uttar Pradesh,Agra,2020,Rabi,Rice,1359.48,24.9,70.1,Red,Tube Well,124.02,35.84,4770.34,3.15,63737.59,199931.0
4466,Uttar Pradesh,Agra,2020,Kharif,Cotton,1965.57,36.3,54.1,Red,Sprinkler,301.31,56.54,286.39,7.29,54642.49,23191.0
4467,Uttar Pradesh,Agra,2020,Zaid,Maize,1968.97,32.2,51.3,Black,Tube Well,205.06,17.79,4468.29,3.23,27129.24,183056.0
4468,Uttar Pradesh,Agra,2020,Rabi,Barley,1501.82,34.8,75.9,Laterite,Canal,129.49,41.95,4115.05,1.24,31541.08,44930.0
4469,Uttar Pradesh,Agra,2020,Zaid,Cotton,1863.23,35.3,45.4,Sandy,Sprinkler,345.9,5.61,1173.68,5.75,41428.54,78397.0
4470,Uttar Pradesh,Agra,2020,Kharif,Maize,1643.14,28.3,51.1,Black,Sprinkler,138.2,42.02,4541.98,2.71,63656.98,176097.0
4471,Uttar Pradesh,Agra,2020,Rabi,Wheat,809.13,18.4,65.0,Red,Rain-fed,366.38,48.79,1188.2,1.86,18156.62,24303.0
4472,Uttar Pradesh,Agra,2020,Kharif,Millets,1367.65,26.7,39.0,Red,Drip,216.53,16.82,2579.17,6.6,62065.76,176060.0
4473,Uttar Pradesh,Agra,2020,Kharif,Cotton,2067.82,36.6,69.9,Sandy,Sprinkler,241.51,23.52,1837.22,6.99,19834.59,132171.0
4474,Uttar Pradesh,Agra,2020,Kharif,Rice,2063.62,19.6,87.1,Black,Tube Well,311.18,36.97,1702.74,4.96,57396.93,70001.0
4475,Uttar Pradesh,Agra,2020,Zaid,Rice,953.63,22.5,53.9,Sandy,Tube Well,107.0,21.8,4092.25,7.16,23379.48,501604.0
4476,Uttar Pradesh,Agra,2020,Kharif,Maize,494.63,37.1,44.2,Laterite,Rain-fed,260.11,47.04,3785.28,4.71,28545.89,189267.0
4477,Uttar Pradesh,Agra,2020,Kharif,Wheat,687.96,25.1,65.2,Alluvial,Sprinkler,296.84,19.43,2842.58,1.57,24488.35,68131.0
4478,Uttar Pradesh,Agra,2020,Zaid,Rice,1307.87,31.0,74.6,Black,Tube Well,341.91,49.98,3756.78,6.95,25417.35,381043.0
4479,Uttar Pradesh,Agra,2020,Zaid,Sugarcane,1278.53,33.5,49.7,Alluvial,Drip,281.28,37.25,1370.13,3.24,64597.3,59226.0
4480,Uttar Pradesh,Agra,2020,Zaid,Maize,933.14,18.8,43.2,Black,Tube Well,78.68,20.68,2104.63,2.9,30608.14,75550.0
4481,Uttar Pradesh,Agra,2020,Kharif,Wheat,703.79,33.4,52.7,Red,Tube Well,351.97,46.26,2014.62,3.32,41118.16,113797.0
4482,Uttar Pradesh,Agra,2020,Kharif,Millets,1595.48,37.9,38.1,Sandy,Tube Well,230.04,18.84,761.58,6.69,46214.19,91077.0
4483,Uttar Pradesh,Meerut,2020,Rabi,Barley,1049.15,28.6,55.1,Red,Rain-fed,92.03,19.25,3007.79,4.94,56715.62,145689.0
4484,Uttar Pradesh,Meerut,2020,Kharif,Millets,895.28,26.2,82.1,Laterite,Drip,282.6,46.45,835.79,3.91,37855.62,54597.0
4485,Uttar Pradesh,Meerut,2020,Zaid,Barley,919.25,33.5,55.6,Alluvial,Sprinkler,429.17,32.25,985.73,3.33,24930.21,42641.0
4486,Uttar Pradesh,Meerut,2020,Kharif,Pulses,1354.8,34.1,49.2,Laterite,Rain-fed,358.59,53.68,4624.17,4.07,19907.9,163030.0
4487,Uttar Pradesh,Meerut,2020,Rabi,Pulses,2096.59,27.9,61.2,Alluvial,Sprinkler,323.19,38.18,2039.47,4.78,29264.09,92001.0
4488,Uttar Pradesh,Meerut,2020,Kharif,Sugarcane,936.19,21.3,80.8,Red,Sprinkler,286.86,49.26,3924.51,5.71,52530.4,333010.0
4489,Uttar Pradesh,Meerut,2020,Kharif,Barley,903.33,34.1,68.0,Red,Rain-fed,128.55,17.04,3582.55,7.53,57995.93,260008.0
4490,Uttar Pradesh,Meerut,2020,Rabi,Maize,1668.93,26.3,80.7,Laterite,Canal,231.82,9.46,2675.36,5.6,46058.99,143526.0
4491,Uttar Pradesh,Meerut,2020,Rabi,Rice,775.34,19.3,40.1,Red,Sprinkler,204.97,17.03,3980.79,2.08,51029.4,104129.0
4492,Uttar Pradesh,Meerut,2020,Zaid,Cotton,1860.41,24.0,61.8,Laterite,Sprinkler,344.82,6.33,1472.36,2.85,23863.87,73815.0
4493,Uttar Pradesh,Meerut,2020,Rabi,Millets,1476.77,31.9,42.6,Black,Canal,209.51,48.57,1438.81,5.4,46901.26,66042.0
4494,Uttar Pradesh,Meerut,2020,Rabi,Wheat,2177.45,29.8,87.1,Sandy,Tube Well,119.16,43.98,3233.78,7.21,41444.65,390614.0
4495,Uttar Pradesh,Meerut,2020,Rabi,Sugarcane,1595.78,25.3,58.0,Black,Tube Well,298.85,9.08,2567.7,4.51,59583.27,104628.0
4496,Uttar Pradesh,Meerut,2020,Rabi,Millets,1188.01,24.6,72.0,Laterite,Sprinkler,421.47,24.43,3459.3,7.13,45105.81,249657.00000000003
4497,Uttar Pradesh,Meerut,2020,Kharif,Pulses,1850.04,18.0,69.1,Laterite,Canal,229.34,42.2,2337.47,6.06,58138.92,136508.0
4498,Uttar Pradesh,Meerut,2020,Rabi,Barley,1939.14,35.3,84.9,Sandy,Tube Well,330.92,38.52,298.81,4.45,59031.76,12403.0
4499,Uttar Pradesh,Meerut,2020,Rabi,Sugarcane,1565.32,35.6,75.3,Black,Tube Well,245.97,50.53,1230.28,3.94,24205.86,56817.99999999999
4500,Uttar Pradesh,Meerut,2020,Zaid,Wheat,433.24,34.0,54.9,Sandy,Canal,54.47,5.5,2838.56,2.03,22374.68,75507.0
4501,Punjab,Ludhiana,2020,Rabi,Rice,519.4,24.3,43.2,Laterite,Sprinkler,267.61,12.21,4071.7,7.72,36864.4,255246.99999999997
4502,Punjab,Ludhiana,2020,Zaid,Barley,622.52,28.3,55.6,Alluvial,Drip,332.49,27.78,1378.76,7.68,41270.24,85099.0
4503,Punjab,Ludhiana,2020,Rabi,Maize,2030.44,21.6,51.5,Sandy,Tube Well,386.38,28.82,4864.9,4.22,16901.78,307726.0
4504,Punjab,Ludhiana,2020,Zaid,Barley,1136.63,21.7,57.2,Black,Drip,439.41,49.79,1563.66,2.79,55060.39,43674.0
4505,Punjab,Ludhiana,2020,Rabi,Cotton,445.53,29.6,41.5,Laterite,Rain-fed,359.76,53.96,480.65,4.16,25506.31,27150.0
4506,Punjab,Ludhiana,2020,Rabi,Maize,1199.63,34.8,66.2,Red,Tube Well,432.02,57.32,3427.53,6.17,58565.65,174646.0
4507,Punjab,Ludhiana,2020,Zaid,Maize,486.54,30.4,58.8,Red,Tube Well,389.24,26.36,1704.18,2.23,62374.02,47858.0
4508,Punjab,Ludhiana,2020,Kharif,Rice,1301.84,34.8,39.3,Alluvial,Tube Well,221.77,34.73,2501.57,7.62,18068.51,332510.0
4509,Punjab,Ludhiana,2020,Kharif,Millets,1245.77,25.7,71.8,Black,Sprinkler,70.95,13.81,221.97,7.91,48513.38,21598.0
4510,Punjab,Ludhiana,2020,Kharif,Maize,645.69,24.9,44.9,Alluvial,Drip,61.84,22.09,909.45,3.1,29817.87,42403.0
4511,Punjab,Ludhiana,2020,Rabi,Wheat,704.84,23.2,79.7,Red,Drip,378.16,36.74,618.97,7.65,42167.04,56950.0
4512,Punjab,Ludhiana,2020,Kharif,Pulses,1650.17,20.0,77.7,Sandy,Drip,177.8,44.4,2846.44,4.28,56948.95,211979.0
4513,Punjab,Ludhiana,2020,Kharif,Barley,665.53,36.6,79.5,Red,Drip,198.3,58.5,847.78,8.27,47170.55,69522.0
4514,Punjab,Ludhiana,2020,Zaid,Wheat,1129.61,24.0,79.6,Sandy,Canal,254.08,57.09,4711.66,5.42,27371.94,214281.0
4515,Punjab,Ludhiana,2020,Kharif,Barley,1475.84,32.6,65.1,Laterite,Canal,270.8,12.07,3962.02,4.65,15173.3,203265.0
4516,Punjab,Ludhiana,2020,Rabi,Rice,802.43,26.4,58.3,Sandy,Canal,432.53,7.97,4805.04,6.38,59667.35,388423.0
4517,Punjab,Ludhiana,2020,Rabi,Sugarcane,1477.83,20.8,79.1,Red,Canal,368.4,31.62,3959.96,3.66,62966.66,194412.0
4518,Punjab,Ludhiana,2020,Zaid,Pulses,782.08,33.2,87.8,Laterite,Drip,445.95,36.76,3242.8,1.59,42123.75,87760.0
4519,Punjab,Amritsar,2020,Zaid,Sugarcane,2097.43,18.1,36.7,Laterite,Sprinkler,411.91,19.09,4774.74,2.61,46606.23,211967.0
4520,Punjab,Amritsar,2020,Zaid,Cotton,1544.21,20.5,35.4,Sandy,Tube Well,155.61,12.33,1105.69,2.23,12743.89,41760.0
4521,Punjab,Amritsar,2020,Kharif,Pulses,1383.51,21.5,84.9,Alluvial,Canal,125.99,17.28,2852.88,5.02,44621.11,157302.0
4522,Punjab,Amritsar,2020,Rabi,Cotton,1188.33,23.7,60.8,Laterite,Canal,393.26,31.75,927.95,3.51,49538.83,34210.0
4523,Punjab,Amritsar,2020,Zaid,Millets,2072.58,35.3,44.8,Laterite,Canal,140.45,11.37,2947.86,5.38,20153.68,282490.0
4524,Punjab,Amritsar,2020,Rabi,Millets,892.98,22.6,70.0,Black,Tube Well,131.72,7.06,3867.89,7.84,39597.76,324741.0
4525,Punjab,Amritsar,2020,Zaid,Sugarcane,887.84,25.8,81.0,Alluvial,Canal,246.16,23.13,672.98,8.42,21648.84,56321.0
4526,Punjab,Amritsar,2020,Kharif,Pulses,2070.95,36.2,65.3,Black,Drip,306.32,36.83,744.31,4.88,14375.77,34566.0
4527,Punjab,Amritsar,2020,Kharif,Millets,454.96,31.4,78.3,Alluvial,Tube Well,66.61,40.66,2619.89,8.29,38300.37,308282.0
4528,Punjab,Amritsar,2020,Zaid,Maize,1306.92,21.8,50.1,Red,Rain-fed,99.4,36.54,4148.7,5.69,47718.79,423930.0
4529,Punjab,Amritsar,2020,Zaid,Barley,1298.6,32.4,41.6,Red,Sprinkler,411.67,7.18,4728.78,4.65,34532.6,389114.0
4530,Punjab,Amritsar,2020,Rabi,Millets,1867.32,33.6,54.9,Sandy,Rain-fed,206.81,55.31,568.36,5.07,14933.66,51511.0
4531,Punjab,Amritsar,2020,Rabi,Pulses,1811.79,21.2,41.9,Laterite,Tube Well,64.24,50.27,3822.37,2.75,33078.69,95646.0
4532,Punjab,Amritsar,2020,Zaid,Pulses,1504.07,33.1,46.6,Alluvial,Canal,79.06,59.86,4163.57,5.64,45490.18,348638.0
4533,Punjab,Amritsar,2020,Rabi,Cotton,703.39,22.2,69.6,Alluvial,Sprinkler,179.8,14.95,2309.73,4.12,48511.8,110167.0
4534,Punjab,Amritsar,2020,Rabi,Pulses,981.58,28.8,83.7,Sandy,Canal,290.25,52.07,4757.45,8.09,53001.3,638642.0
4535,Punjab,Amritsar,2020,Rabi,Cotton,832.55,33.7,61.1,Red,Canal,261.24,57.81,2934.73,3.31,45945.99,130625.0
4536,Punjab,Amritsar,2020,Kharif,Barley,469.8,33.8,66.9,Sandy,Sprinkler,422.43,36.41,1892.36,3.44,30304.93,93985.0
4537,Punjab,Patiala,2020,Kharif,Wheat,737.19,18.0,77.4,Black,Sprinkler,235.98,15.67,2712.4,7.74,58584.51,237173.0
4538,Punjab,Patiala,2020,Rabi,Sugarcane,772.21,37.1,78.9,Alluvial,Drip,235.97,8.33,791.34,4.8,19245.68,39278.0
4539,Punjab,Patiala,2020,Rabi,Millets,1458.29,20.1,47.3,Alluvial,Rain-fed,199.51,55.67,785.52,3.81,52128.14,39184.0
4540,Punjab,Patiala,2020,Rabi,Rice,1160.39,27.7,44.8,Red,Rain-fed,88.87,41.95,649.19,6.63,52429.86,74046.0
4541,Punjab,Patiala,2020,Rabi,Pulses,427.69,31.5,76.6,Alluvial,Drip,329.25,6.01,3487.24,4.04,40304.68,236700.0
4542,Punjab,Patiala,2020,Rabi,Millets,1272.29,29.6,75.9,Alluvial,Tube Well,142.59,56.72,3207.4,3.64,17052.72,128835.99999999999
4543,Punjab,Patiala,2020,Kharif,Sugarcane,1957.42,21.4,51.9,Black,Canal,147.33,14.79,3407.39,3.38,27040.45,198591.0
4544,Punjab,Patiala,2020,Rabi,Millets,1400.36,37.1,88.0,Red,Rain-fed,447.21,53.64,1105.67,5.99,28450.12,79471.0
4545,Punjab,Patiala,2020,Rabi,Wheat,552.62,30.0,48.8,Laterite,Rain-fed,83.17,13.77,4885.99,5.11,34516.73,313896.0
4546,Punjab,Patiala,2020,Zaid,Barley,2011.56,37.3,79.9,Alluvial,Tube Well,358.62,16.07,1286.18,6.77,19987.1,119171.0
4547,Punjab,Patiala,2020,Rabi,Pulses,743.07,35.7,84.4,Laterite,Canal,313.9,5.09,2673.15,8.11,55080.21,188011.0
4548,Punjab,Patiala,2020,Zaid,Millets,1988.98,19.1,69.6,Black,Canal,115.44,43.36,1219.29,5.74,26126.48,83280.0
4549,Punjab,Patiala,2020,Zaid,Cotton,2144.23,33.7,50.4,Black,Sprinkler,183.54,6.58,4067.13,6.56,24601.0,419905.0
4550,Punjab,Patiala,2020,Rabi,Barley,1901.66,26.6,69.5,Black,Rain-fed,172.06,44.52,2294.23,7.2,23287.29,156680.0
4551,Punjab,Patiala,2020,Rabi,Maize,1488.01,31.0,48.6,Laterite,Canal,105.3,57.15,4640.13,1.73,33353.72,113534.99999999999
4552,Punjab,Patiala,2020,Zaid,Pulses,1113.1,34.3,43.2,Sandy,Drip,229.12,55.76,232.25,3.87,49223.23,12742.0
4553,Punjab,Patiala,2020,Kharif,Barley,550.24,35.1,58.6,Red,Sprinkler,283.2,15.98,4836.9,5.79,39683.78,434643.0
4554,Punjab,Patiala,2020,Rabi,Wheat,733.73,35.3,44.3,Alluvial,Rain-fed,289.82,19.86,2235.54,3.39,27744.21,83160.0
4555,Punjab,Jalandhar,2020,Kharif,Maize,1647.27,26.3,55.6,Laterite,Drip,218.96,52.9,368.54,4.15,25052.63,25674.0
4556,Punjab,Jalandhar,2020,Zaid,Cotton,1233.46,25.9,56.3,Laterite,Sprinkler,325.81,57.9,1848.98,6.44,15803.87,121192.0
4557,Punjab,Jalandhar,2020,Zaid,Sugarcane,1231.97,27.6,55.9,Black,Rain-fed,338.71,48.02,2515.53,6.51,60282.71,161376.0
4558,Punjab,Jalandhar,2020,Kharif,Maize,1268.83,24.2,73.0,Sandy,Drip,120.47,34.63,2508.68,4.21,60724.44,167398.0
4559,Punjab,Jalandhar,2020,Zaid,Barley,2155.35,21.2,80.9,Sandy,Canal,283.29,52.66,2813.17,4.47,42063.74,206713.0
4560,Punjab,Jalandhar,2020,Kharif,Cotton,1647.44,18.7,73.9,Sandy,Tube Well,98.71,51.58,1800.23,8.24,50337.9,162327.0
4561,Punjab,Jalandhar,2020,Rabi,Millets,1899.86,21.8,52.8,Laterite,Canal,258.48,26.6,4810.84,5.0,13600.6,397086.0
4562,Punjab,Jalandhar,2020,Kharif,Barley,1025.35,25.8,45.7,Alluvial,Rain-fed,392.14,43.42,3935.22,6.6,59306.24,225846.99999999997
4563,Punjab,Jalandhar,2020,Rabi,Cotton,599.52,33.8,62.6,Sandy,Tube Well,341.7,32.56,4414.16,3.39,52611.56,120872.0
4564,Punjab,Jalandhar,2020,Zaid,Maize,2054.87,35.7,43.3,Alluvial,Drip,145.76,25.92,2508.74,1.42,31672.26,37196.0
4565,Punjab,Jalandhar,2020,Zaid,Millets,1372.1,24.6,56.3,Alluvial,Rain-fed,105.04,16.09,1543.66,2.85,46437.78,38181.0
4566,Punjab,Jalandhar,2020,Rabi,Pulses,1380.91,29.3,57.9,Alluvial,Canal,333.16,24.47,3054.9,3.86,27376.42,195624.0
4567,Punjab,Jalandhar,2020,Kharif,Cotton,1889.78,33.8,76.1,Sandy,Rain-fed,429.44,45.3,3248.89,6.78,12672.18,298727.0
4568,Punjab,Jalandhar,2020,Rabi,Maize,1554.38,22.2,70.2,Laterite,Canal,311.18,9.69,4972.86,5.77,25046.94,274099.0
4569,Punjab,Jalandhar,2020,Kharif,Maize,599.32,26.2,76.2,Sandy,Canal,210.95,41.54,312.34,7.17,44290.72,38975.0
4570,Punjab,Jalandhar,2020,Kharif,Cotton,1506.2,30.1,85.2,Red,Rain-fed,405.44,52.32,2988.44,7.42,55810.96,284324.0
4571,Punjab,Jalandhar,2020,Rabi,Sugarcane,2139.21,34.1,75.7,Red,Sprinkler,77.58,18.27,1180.06,8.12,32596.91,137918.0
4572,Punjab,Jalandhar,2020,Rabi,Sugarcane,908.93,32.0,47.6,Laterite,Tube Well,143.11,40.36,2208.07,8.08,41004.27,281244.0
4573,Punjab,Bathinda,2020,Kharif,Rice,596.08,24.6,54.3,Red,Tube Well,274.91,9.24,2104.39,1.22,63944.82,28430.0
4574,Punjab,Bathinda,2020,Kharif,Millets,1928.78,26.4,76.9,Red,Tube Well,342.82,9.19,4669.75,2.35,62359.54,129586.99999999999
4575,Punjab,Bathinda,2020,Rabi,Sugarcane,430.69,23.8,64.8,Black,Canal,61.39,30.1,2540.29,6.4,19093.97,286413.0
4576,Punjab,Bathinda,2020,Rabi,Rice,1882.81,36.0,58.5,Red,Rain-fed,366.0,37.16,2036.81,3.92,53460.91,76050.0
4577,Punjab,Bathinda,2020,Zaid,Barley,965.76,29.6,73.1,Sandy,Canal,264.24,15.74,2809.61,5.3,55821.07,244594.0
4578,Punjab,Bathinda,2020,Rabi,Barley,1988.95,23.5,80.4,Black,Sprinkler,199.54,54.0,1833.06,3.74,51034.14,113878.0
