student_id,age,gender,city,state,university,course,branch,year_of_study,attendance_percentage,cgpa,study_hours_per_day,revision_frequency,online_courses,group_study,sleep_hours,screen_time_hours,physical_activity,part_time_job,exam_stress_level,motivation_level,parental_support,performance_category
3269,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,76.4,9.3,4.2,Weekly,Yes,Yes,5.2,3.8,Medium,Yes,4,5,High,Excellent
3270,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,78.8,10.0,5.6,Daily,Yes,Yes,9.0,3.5,Medium,No,6,6,Medium,Excellent
3271,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,68.8,8.5,3.9,Rare,Yes,Yes,6.1,6.3,Low,No,5,6,High,Excellent
3272,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,69.2,8.8,3.7,Weekly,Yes,No,8.3,6.5,Medium,No,6,8,Medium,Excellent
3273,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,67.4,9.6,4.8,Rare,Yes,Yes,7.7,4.2,Medium,Yes,8,7,High,Excellent
3274,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,76.9,8.1,2.7,Rare,No,No,5.3,5.4,High,Yes,5,7,Low,Good
3275,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,83.8,8.5,4.5,Daily,Yes,No,5.1,7.4,Medium,Yes,5,6,Low,Excellent
3276,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,79.8,7.4,1.2,Rare,No,Yes,7.4,6.7,Medium,No,8,5,High,Average
3277,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,84.0,10.0,2.3,Daily,Yes,Yes,6.1,5.9,High,Yes,3,9,High,Excellent
3278,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,64.1,9.5,4.0,Daily,No,Yes,6.5,8.3,Low,Yes,4,7,High,Excellent
3279,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,3,80.4,10.0,4.8,Rare,No,Yes,7.1,6.2,Medium,No,4,8,Low,Excellent
3280,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,76.8,10.0,5.6,Daily,No,Yes,5.9,7.2,Medium,No,4,10,High,Excellent
3281,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,70.4,8.7,1.6,Weekly,Yes,No,6.8,6.5,Medium,No,4,8,Low,Excellent
3282,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,2,83.5,7.9,2.2,Daily,No,Yes,6.6,9.1,Low,No,9,5,Medium,Good
3283,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,1,75.1,9.1,2.6,Daily,Yes,No,5.3,6.2,Medium,No,6,5,High,Excellent
3284,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,71.6,10.0,4.3,Daily,Yes,No,5.5,7.8,High,Yes,5,8,Medium,Excellent
3285,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,4,69.9,7.9,1.6,Daily,No,Yes,5.6,8.2,Low,No,5,5,Medium,Good
3286,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,85.8,8.9,4.2,Rare,No,No,7.6,6.4,Low,No,6,6,Medium,Excellent
3287,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,81.6,9.4,2.2,Daily,Yes,No,7.5,6.5,Medium,Yes,7,6,High,Excellent
3288,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,85.2,10.0,2.8,Weekly,Yes,No,6.6,7.2,High,No,5,10,Medium,Excellent
3289,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,86.2,8.2,2.8,Daily,No,Yes,7.9,7.8,High,No,8,5,Medium,Good
3290,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,75.2,9.0,6.0,Weekly,Yes,Yes,9.0,6.7,Medium,Yes,6,5,Medium,Excellent
3291,23,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,95.9,9.8,5.2,Daily,Yes,No,8.1,7.7,Low,Yes,5,5,Medium,Excellent
3292,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,63.5,8.7,3.3,Rare,No,Yes,6.2,8.0,Medium,No,4,7,High,Excellent
3293,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,61.0,9.4,4.2,Weekly,Yes,Yes,5.7,5.0,High,No,6,7,Medium,Excellent
3294,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,3,71.6,9.4,3.3,Weekly,No,No,7.0,6.4,Medium,No,5,7,High,Excellent
3295,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,74.2,7.6,1.9,Rare,Yes,No,7.2,8.4,Medium,No,6,4,Low,Good
3296,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,1,85.1,9.0,2.9,Weekly,Yes,No,7.4,5.0,High,No,5,3,Medium,Excellent
3297,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,82.3,8.4,3.9,Weekly,No,Yes,6.2,7.9,High,Yes,7,4,Medium,Good
3298,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,2,73.3,9.5,3.1,Daily,Yes,Yes,7.5,3.0,Medium,No,3,4,High,Excellent
3299,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,2,58.1,9.3,4.0,Weekly,No,No,7.8,5.4,Low,No,4,6,High,Excellent
3300,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,51.7,7.2,2.1,Rare,No,No,7.6,6.1,Low,No,7,7,Medium,Average
3301,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,100.0,10.0,5.8,Daily,No,Yes,7.5,6.2,Low,No,7,8,Medium,Excellent
3302,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,95.8,9.5,3.9,Rare,Yes,Yes,9.0,6.4,Medium,Yes,5,9,Medium,Excellent
3303,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,3,66.0,9.2,4.5,Weekly,No,No,6.5,5.1,Medium,No,5,7,High,Excellent
3304,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,87.8,9.4,1.6,Daily,No,No,7.2,4.7,High,Yes,5,9,Medium,Excellent
3305,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,73.2,8.3,2.7,Weekly,Yes,No,5.9,7.5,Medium,Yes,5,5,High,Good
3306,19,Other,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,58.0,8.5,2.8,Weekly,Yes,No,7.9,3.0,Medium,No,3,5,Medium,Excellent
3307,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,67.1,8.1,2.9,Rare,Yes,Yes,7.0,7.3,Medium,No,8,5,Low,Good
3308,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,86.3,10.0,6.4,Weekly,No,Yes,7.1,3.3,High,No,6,5,Low,Excellent
3309,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,65.8,8.7,4.0,Weekly,No,No,6.1,5.4,Low,No,7,7,Low,Excellent
3310,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,81.2,10.0,6.1,Daily,Yes,Yes,6.1,9.8,Low,Yes,8,9,High,Excellent
3311,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,67.9,6.9,2.5,Rare,No,Yes,7.8,6.6,Low,No,5,1,High,Average
3312,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,2,82.9,9.9,3.2,Daily,No,No,6.4,11.3,Medium,No,8,8,High,Excellent
3313,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,3,70.3,8.4,2.2,Daily,No,Yes,8.0,1.9,Low,No,5,2,Medium,Good
3314,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,80.8,9.2,4.9,Weekly,No,Yes,9.0,5.7,Medium,No,10,6,High,Excellent
3315,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,3,94.2,10.0,5.1,Daily,No,Yes,8.5,6.1,Low,No,3,7,Medium,Excellent
3316,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,79.9,9.9,7.1,Weekly,No,No,7.3,6.3,High,No,5,3,Medium,Excellent
3317,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,3,68.3,7.4,1.7,Weekly,No,No,6.5,6.1,Low,Yes,5,4,Medium,Average
3318,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,79.2,10.0,2.7,Weekly,Yes,Yes,7.6,5.6,Medium,Yes,3,8,High,Excellent
3319,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,62.3,8.9,2.4,Daily,No,Yes,9.0,3.0,Medium,No,5,6,Medium,Excellent
3320,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,79.7,8.6,1.0,Rare,No,Yes,7.1,4.7,Low,No,4,8,Medium,Excellent
3321,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,83.1,9.1,5.4,Daily,Yes,No,5.8,7.8,Low,No,6,5,Low,Excellent
3322,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,68.8,8.7,4.3,Daily,No,No,8.9,8.0,Medium,No,8,5,High,Excellent
3323,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,1,75.7,9.0,6.1,Weekly,Yes,Yes,6.4,8.2,Low,No,8,8,Medium,Excellent
3324,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,76.4,7.3,5.1,Weekly,Yes,Yes,5.3,6.7,Low,Yes,6,2,Low,Average
3325,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,70.7,10.0,4.3,Daily,Yes,Yes,7.2,6.3,Low,No,3,8,High,Excellent
3326,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,87.4,10.0,2.0,Daily,No,Yes,7.2,6.8,Medium,No,4,7,Medium,Excellent
3327,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,76.7,8.1,4.3,Rare,Yes,No,7.8,6.1,Low,No,8,7,Medium,Good
3328,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,3,89.8,8.6,3.1,Weekly,No,No,7.2,8.3,Low,No,5,6,Medium,Excellent
3329,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,83.9,8.1,2.6,Rare,Yes,No,6.1,11.3,Low,No,5,5,Medium,Good
3330,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,67.1,7.8,4.2,Weekly,No,No,6.1,9.2,Medium,Yes,6,5,Low,Good
3331,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,2,79.9,10.0,6.7,Weekly,No,Yes,8.1,7.0,High,No,4,6,High,Excellent
3332,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,1,90.9,7.9,2.0,Daily,No,No,6.4,4.9,Medium,No,7,4,Medium,Good
3333,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,73.6,8.3,1.9,Daily,No,Yes,6.2,9.4,Low,No,4,6,Medium,Good
3334,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,70.6,6.5,1.5,Weekly,Yes,Yes,8.0,6.2,Low,No,10,5,Medium,Average
3335,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,88.6,9.7,4.1,Weekly,Yes,No,5.9,9.5,Low,No,5,5,High,Excellent
3336,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,3,66.3,9.2,3.6,Rare,No,No,6.2,1.0,High,No,4,5,Medium,Excellent
3337,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,1,70.2,8.2,4.2,Weekly,No,No,5.8,7.8,Medium,Yes,3,1,Medium,Good
3338,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,1,95.6,9.9,4.3,Rare,No,No,7.8,8.1,Medium,No,6,6,High,Excellent
3339,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,4,70.7,8.8,4.4,Rare,No,No,4.9,8.6,Low,No,8,8,High,Excellent
3340,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,76.9,8.2,1.7,Weekly,No,Yes,8.7,5.0,Medium,No,6,7,High,Good
3341,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,78.1,9.8,2.8,Daily,No,Yes,6.9,8.1,Medium,No,6,8,High,Excellent
3342,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,68.0,8.7,3.9,Daily,Yes,No,7.1,7.8,Medium,No,5,5,Medium,Excellent
3343,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,92.5,10.0,5.2,Weekly,No,Yes,5.8,7.6,High,Yes,2,8,Low,Excellent
3344,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,2,58.7,10.0,1.7,Daily,Yes,No,7.5,4.6,Low,Yes,4,9,Medium,Excellent
3345,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,67.1,10.0,6.1,Daily,Yes,Yes,5.4,5.4,High,No,6,10,Medium,Excellent
3346,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,68.6,10.0,5.0,Weekly,No,No,6.5,6.4,Low,No,3,7,Medium,Excellent
3347,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,88.3,9.9,4.3,Daily,No,No,7.7,5.2,Medium,No,6,6,Medium,Excellent
3348,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,90.6,8.9,5.1,Rare,Yes,No,5.8,8.0,Low,No,8,6,Low,Excellent
3349,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,69.5,10.0,2.9,Weekly,Yes,Yes,7.8,5.0,Medium,No,7,9,High,Excellent
3350,22,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,77.1,8.5,3.8,Daily,Yes,No,7.3,5.9,Medium,No,7,3,Low,Excellent
3351,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,68.4,8.7,4.6,Rare,No,Yes,6.8,7.4,Medium,Yes,5,8,Medium,Excellent
3352,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,80.3,9.2,0.5,Daily,No,Yes,5.5,4.2,High,No,3,5,High,Excellent
3353,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,93.4,9.2,2.5,Weekly,Yes,Yes,4.8,5.3,Low,No,3,4,Medium,Excellent
3354,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,66.5,9.9,4.2,Daily,No,Yes,8.1,7.1,Low,No,1,4,High,Excellent
3355,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,74.7,7.9,2.0,Rare,No,Yes,5.6,10.0,Medium,No,6,7,High,Good
3356,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,2,77.4,8.5,1.8,Rare,No,No,5.5,6.8,Low,No,6,8,Low,Excellent
3357,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,2,89.3,8.7,4.6,Daily,Yes,No,7.7,10.5,Low,Yes,10,7,Low,Excellent
3358,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,72.2,8.1,2.6,Weekly,No,Yes,7.7,4.3,Medium,Yes,7,6,Medium,Good
3359,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,91.1,8.7,3.6,Rare,Yes,Yes,7.1,6.7,Medium,No,6,5,Low,Excellent
3360,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,70.0,9.6,2.5,Daily,Yes,Yes,7.5,6.3,Medium,No,5,7,High,Excellent
3361,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,67.6,8.6,2.3,Daily,No,Yes,5.5,6.3,High,Yes,4,5,Low,Excellent
3362,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,87.3,9.4,3.4,Weekly,Yes,Yes,8.3,2.0,Medium,No,9,7,Medium,Excellent
3363,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,73.6,8.9,4.4,Weekly,Yes,No,7.6,7.3,Medium,Yes,4,4,High,Excellent
3364,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,1,78.0,9.4,5.7,Rare,Yes,No,7.0,6.0,Low,No,7,8,High,Excellent
3365,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,74.9,10.0,8.2,Daily,Yes,Yes,6.7,5.8,Medium,No,7,8,High,Excellent
3366,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,66.1,7.9,2.4,Weekly,No,Yes,8.2,6.0,High,No,3,3,Medium,Good
3367,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,82.7,9.0,3.0,Rare,No,Yes,7.4,5.1,High,Yes,8,10,Medium,Excellent
3368,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,2,82.0,10.0,3.7,Daily,Yes,Yes,7.7,7.0,Medium,No,5,9,Low,Excellent
3369,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,100.0,8.8,3.3,Rare,No,Yes,7.3,6.4,Medium,Yes,5,7,Medium,Excellent
3370,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,60.4,8.8,1.6,Weekly,No,Yes,8.8,3.5,Medium,Yes,2,4,High,Excellent
3371,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,68.4,9.5,1.3,Daily,Yes,Yes,6.7,5.1,Medium,No,5,10,High,Excellent
3372,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,81.4,8.1,2.0,Weekly,Yes,Yes,7.5,5.2,Low,No,6,6,High,Good
3373,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,98.7,8.2,3.2,Weekly,Yes,No,6.1,9.0,Medium,No,9,6,Medium,Good
3374,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,61.3,9.0,3.1,Daily,Yes,Yes,8.7,5.7,Low,Yes,3,7,Low,Excellent
3375,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,65.3,8.0,1.9,Rare,No,No,7.7,6.2,Low,No,4,6,Medium,Good
3376,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,2,89.6,9.8,4.7,Daily,No,Yes,7.0,6.3,Low,Yes,5,7,Medium,Excellent
3377,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,81.5,9.4,3.1,Daily,No,No,6.5,7.7,High,No,5,5,Medium,Excellent
3378,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,3,61.9,10.0,3.0,Daily,Yes,No,8.1,5.7,High,No,6,8,High,Excellent
3379,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,76.7,10.0,4.9,Weekly,No,No,7.9,5.8,Medium,No,5,7,High,Excellent
3380,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,84.9,9.4,1.9,Daily,Yes,No,6.7,5.6,Medium,No,8,6,Medium,Excellent
3381,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,73.1,8.7,4.2,Rare,No,Yes,8.6,5.6,Medium,No,1,3,Medium,Excellent
3382,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,69.3,8.4,3.5,Daily,No,No,4.6,5.2,Low,No,3,3,Medium,Good
3383,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,82.7,9.0,5.3,Weekly,No,Yes,6.6,4.8,Low,No,5,4,Medium,Excellent
3384,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,64.7,10.0,5.9,Weekly,Yes,No,6.3,1.0,Low,No,4,3,High,Excellent
3385,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,78.6,10.0,3.4,Daily,Yes,No,6.6,3.1,High,No,5,8,Medium,Excellent
3386,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,76.7,9.5,4.3,Daily,No,Yes,8.5,5.0,Medium,No,7,4,High,Excellent
3387,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,65.1,7.6,2.7,Rare,Yes,No,8.0,7.2,Medium,No,8,8,Medium,Good
3388,23,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,79.4,8.0,0.5,Rare,No,Yes,6.7,5.1,Medium,No,7,5,High,Good
3389,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,3,68.0,9.4,3.3,Daily,No,Yes,6.2,6.4,High,No,4,6,Medium,Excellent
3390,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,98.5,7.0,3.0,Weekly,No,No,5.1,8.0,Low,No,8,2,Low,Average
3391,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,83.2,10.0,3.5,Daily,No,No,7.0,4.1,High,Yes,1,10,Medium,Excellent
3392,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,4,76.4,10.0,4.8,Daily,No,Yes,7.1,6.3,Low,No,1,4,Medium,Excellent
3393,20,Other,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,68.5,10.0,1.1,Rare,No,Yes,7.1,1.0,Medium,No,3,10,High,Excellent
3394,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,2,81.1,9.5,0.6,Daily,No,Yes,6.3,5.4,Medium,No,4,5,High,Excellent
3395,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,74.6,9.7,4.6,Weekly,No,No,5.6,4.3,Low,No,4,6,Medium,Excellent
3396,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,71.4,7.6,1.9,Daily,Yes,Yes,7.6,5.3,Low,No,7,4,Medium,Good
3397,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,76.7,8.6,4.6,Rare,Yes,No,6.6,7.5,Medium,No,6,6,High,Excellent
3398,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,68.7,7.0,3.5,Rare,Yes,Yes,6.9,5.6,Low,Yes,5,4,Medium,Average
3399,22,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,73.1,8.1,3.3,Daily,Yes,No,6.9,8.2,Low,Yes,9,6,Low,Good
3400,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,2,63.6,8.0,0.8,Daily,Yes,Yes,6.2,1.8,Medium,Yes,8,7,Low,Good
3401,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,67.3,9.2,2.3,Daily,Yes,Yes,5.1,7.5,Medium,No,4,6,High,Excellent
3402,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,77.7,9.0,4.1,Daily,Yes,Yes,6.1,9.4,Medium,No,5,6,Medium,Excellent
3403,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,80.0,9.7,4.6,Daily,Yes,Yes,7.4,5.6,High,No,7,7,Medium,Excellent
3404,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,79.5,9.9,4.9,Rare,No,No,8.6,2.4,Medium,No,6,7,Medium,Excellent
3405,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,84.6,7.9,2.0,Weekly,Yes,Yes,6.0,6.6,Low,No,7,6,Medium,Good
3406,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,84.9,8.7,3.0,Weekly,Yes,Yes,7.1,8.1,Low,No,3,5,Medium,Excellent
3407,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,85.7,7.7,1.3,Rare,Yes,Yes,7.0,7.7,Low,Yes,2,6,Low,Good
3408,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,52.9,8.5,5.6,Daily,No,Yes,6.6,4.4,Low,No,6,4,Low,Excellent
3409,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,96.1,10.0,2.6,Daily,No,Yes,8.1,6.7,High,No,3,4,Low,Excellent
3410,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,1,100.0,10.0,2.6,Weekly,No,No,8.6,5.4,Low,No,7,9,Medium,Excellent
3411,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,69.4,10.0,3.4,Daily,No,Yes,5.7,6.5,Medium,No,4,8,High,Excellent
3412,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,4,92.0,8.6,3.8,Daily,Yes,Yes,7.0,8.2,Low,No,7,4,Medium,Excellent
3413,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,2,63.4,9.4,4.4,Daily,Yes,No,7.4,7.5,Low,No,8,8,Medium,Excellent
3414,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,3,74.9,9.8,4.9,Daily,No,Yes,5.8,6.2,Medium,No,7,7,Low,Excellent
3415,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,79.8,9.6,1.3,Weekly,No,No,7.5,6.6,Medium,No,3,9,Medium,Excellent
3416,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,69.8,10.0,2.7,Daily,No,Yes,6.4,6.6,Medium,No,4,8,Medium,Excellent
3417,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,1,78.4,9.9,4.9,Daily,Yes,No,6.7,4.6,High,No,8,7,Low,Excellent
