State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k
Tamil Nadu,Nagapattinam,2016,Cybercrime,213,147,59,4839311,4.4
Tamil Nadu,Nagapattinam,2016,Dowry Deaths,659,450,277,4839311,13.62
Tamil Nadu,Nagapattinam,2016,Fraud,477,356,208,4839311,9.86
Tamil Nadu,Nagapattinam,2017,Murder,1002,869,501,4839311,20.71
Tamil Nadu,Nagapattinam,2017,Rape,222,152,70,4839311,4.59
Tamil Nadu,Nagapattinam,2017,Kidnapping,590,407,181,4839311,12.19
Tamil Nadu,Nagapattinam,2017,Theft,376,322,125,4839311,7.77
Tamil Nadu,Nagapattinam,2017,Robbery,1076,851,304,4839311,22.23
Tamil Nadu,Nagapattinam,2017,Assault,1066,761,414,4839311,22.03
Tamil Nadu,Nagapattinam,2017,Burglary,374,297,112,4839311,7.73
Tamil Nadu,Nagapattinam,2017,Cybercrime,1032,916,582,4839311,21.33
Tamil Nadu,Nagapattinam,2017,Dowry Deaths,635,499,297,4839311,13.12
Tamil Nadu,Nagapattinam,2017,Fraud,471,398,267,4839311,9.73
Tamil Nadu,Nagapattinam,2018,Murder,342,249,186,4839311,7.07
Tamil Nadu,Nagapattinam,2018,Rape,637,556,243,4839311,13.16
Tamil Nadu,Nagapattinam,2018,Kidnapping,1137,1042,646,4839311,23.5
Tamil Nadu,Nagapattinam,2018,Theft,211,178,71,4839311,4.36
Tamil Nadu,Nagapattinam,2018,Robbery,77,67,45,4839311,1.59
Tamil Nadu,Nagapattinam,2018,Assault,284,242,159,4839311,5.87
Tamil Nadu,Nagapattinam,2018,Burglary,486,442,213,4839311,10.04
Tamil Nadu,Nagapattinam,2018,Cybercrime,557,515,274,4839311,11.51
Tamil Nadu,Nagapattinam,2018,Dowry Deaths,1157,1022,608,4839311,23.91
Tamil Nadu,Nagapattinam,2018,Fraud,622,506,371,4839311,12.85
Tamil Nadu,Nagapattinam,2019,Murder,430,334,188,4839311,8.89
Tamil Nadu,Nagapattinam,2019,Rape,658,447,237,4839311,13.6
Tamil Nadu,Nagapattinam,2019,Kidnapping,1171,829,512,4839311,24.2
Tamil Nadu,Nagapattinam,2019,Theft,74,67,29,4839311,1.53
Tamil Nadu,Nagapattinam,2019,Robbery,498,359,134,4839311,10.29
Tamil Nadu,Nagapattinam,2019,Assault,223,148,101,4839311,4.61
Tamil Nadu,Nagapattinam,2019,Burglary,150,131,80,4839311,3.1
Tamil Nadu,Nagapattinam,2019,Cybercrime,196,156,60,4839311,4.05
Tamil Nadu,Nagapattinam,2019,Dowry Deaths,201,180,111,4839311,4.15
Tamil Nadu,Nagapattinam,2019,Fraud,1147,884,369,4839311,23.7
Tamil Nadu,Nagapattinam,2020,Murder,315,262,151,4839311,6.51
Tamil Nadu,Nagapattinam,2020,Rape,771,662,492,4839311,15.93
Tamil Nadu,Nagapattinam,2020,Kidnapping,817,550,235,4839311,16.88
Tamil Nadu,Nagapattinam,2020,Theft,149,140,86,4839311,3.08
Tamil Nadu,Nagapattinam,2020,Robbery,1051,785,285,4839311,21.72
Tamil Nadu,Nagapattinam,2020,Assault,1023,943,455,4839311,21.14
Tamil Nadu,Nagapattinam,2020,Burglary,95,83,52,4839311,1.96
Tamil Nadu,Nagapattinam,2020,Cybercrime,578,407,161,4839311,11.94
Tamil Nadu,Nagapattinam,2020,Dowry Deaths,1180,786,370,4839311,24.38
Tamil Nadu,Nagapattinam,2020,Fraud,826,702,348,4839311,17.07
Tamil Nadu,Nagapattinam,2021,Murder,85,56,33,4839311,1.76
Tamil Nadu,Nagapattinam,2021,Rape,652,463,303,4839311,13.47
Tamil Nadu,Nagapattinam,2021,Kidnapping,31,26,19,4839311,0.64
Tamil Nadu,Nagapattinam,2021,Theft,172,132,73,4839311,3.55
Tamil Nadu,Nagapattinam,2021,Robbery,811,758,327,4839311,16.76
Tamil Nadu,Nagapattinam,2021,Assault,225,189,92,4839311,4.65
Tamil Nadu,Nagapattinam,2021,Burglary,598,556,220,4839311,12.36
Tamil Nadu,Nagapattinam,2021,Cybercrime,1163,1065,643,4839311,24.03
Tamil Nadu,Nagapattinam,2021,Dowry Deaths,1098,777,314,4839311,22.69
Tamil Nadu,Nagapattinam,2021,Fraud,909,602,445,4839311,18.78
Tamil Nadu,Nagapattinam,2022,Murder,988,816,505,4839311,20.42
Tamil Nadu,Nagapattinam,2022,Rape,588,501,234,4839311,12.15
Tamil Nadu,Nagapattinam,2022,Kidnapping,161,147,104,4839311,3.33
Tamil Nadu,Nagapattinam,2022,Theft,827,662,439,4839311,17.09
Tamil Nadu,Nagapattinam,2022,Robbery,45,30,19,4839311,0.93
Tamil Nadu,Nagapattinam,2022,Assault,414,324,126,4839311,8.55
Tamil Nadu,Nagapattinam,2022,Burglary,1148,1066,595,4839311,23.72
Tamil Nadu,Nagapattinam,2022,Cybercrime,267,227,94,4839311,5.52
Tamil Nadu,Nagapattinam,2022,Dowry Deaths,668,568,384,4839311,13.8
Tamil Nadu,Nagapattinam,2022,Fraud,168,143,80,4839311,3.47
Tamil Nadu,Nagapattinam,2023,Murder,364,291,200,4839311,7.52
Tamil Nadu,Nagapattinam,2023,Rape,592,466,220,4839311,12.23
Tamil Nadu,Nagapattinam,2023,Kidnapping,1136,1008,729,4839311,23.47
Tamil Nadu,Nagapattinam,2023,Theft,806,647,453,4839311,16.66
Tamil Nadu,Nagapattinam,2023,Robbery,829,700,254,4839311,17.13
Tamil Nadu,Nagapattinam,2023,Assault,577,433,298,4839311,11.92
Tamil Nadu,Nagapattinam,2023,Burglary,391,336,196,4839311,8.08
Tamil Nadu,Nagapattinam,2023,Cybercrime,632,582,411,4839311,13.06
Tamil Nadu,Nagapattinam,2023,Dowry Deaths,522,391,290,4839311,10.79
Tamil Nadu,Nagapattinam,2023,Fraud,348,312,149,4839311,7.19
Tamil Nadu,Namakkal,2014,Murder,605,523,345,5499707,11
Tamil Nadu,Namakkal,2014,Rape,902,793,535,5499707,16.4
Tamil Nadu,Namakkal,2014,Kidnapping,257,201,134,5499707,4.67
Tamil Nadu,Namakkal,2014,Theft,329,276,163,5499707,5.98
Tamil Nadu,Namakkal,2014,Robbery,890,651,257,5499707,16.18
Tamil Nadu,Namakkal,2014,Assault,53,43,21,5499707,0.96
Tamil Nadu,Namakkal,2014,Burglary,484,425,224,5499707,8.8
Tamil Nadu,Namakkal,2014,Cybercrime,326,301,171,5499707,5.93
Tamil Nadu,Namakkal,2014,Dowry Deaths,129,94,47,5499707,2.35
Tamil Nadu,Namakkal,2014,Fraud,478,335,190,5499707,8.69
Tamil Nadu,Namakkal,2015,Murder,389,256,90,5499707,7.07
Tamil Nadu,Namakkal,2015,Rape,197,173,119,5499707,3.58
Tamil Nadu,Namakkal,2015,Kidnapping,507,364,171,5499707,9.22
Tamil Nadu,Namakkal,2015,Theft,667,448,281,5499707,12.13
Tamil Nadu,Namakkal,2015,Robbery,787,646,229,5499707,14.31
Tamil Nadu,Namakkal,2015,Assault,612,496,357,5499707,11.13
Tamil Nadu,Namakkal,2015,Burglary,83,60,41,5499707,1.51
Tamil Nadu,Namakkal,2015,Cybercrime,1043,883,443,5499707,18.96
Tamil Nadu,Namakkal,2015,Dowry Deaths,409,359,243,5499707,7.44
Tamil Nadu,Namakkal,2015,Fraud,107,77,56,5499707,1.95
Tamil Nadu,Namakkal,2016,Murder,559,520,233,5499707,10.16
Tamil Nadu,Namakkal,2016,Rape,1161,875,374,5499707,21.11
Tamil Nadu,Namakkal,2016,Kidnapping,581,493,352,5499707,10.56
Tamil Nadu,Namakkal,2016,Theft,29,21,9,5499707,0.53
Tamil Nadu,Namakkal,2016,Robbery,150,104,52,5499707,2.73
Tamil Nadu,Namakkal,2016,Assault,634,570,371,5499707,11.53
Tamil Nadu,Namakkal,2016,Burglary,502,409,200,5499707,9.13
Tamil Nadu,Namakkal,2016,Cybercrime,519,340,124,5499707,9.44
Tamil Nadu,Namakkal,2016,Dowry Deaths,550,382,223,5499707,10
Tamil Nadu,Namakkal,2016,Fraud,73,52,32,5499707,1.33
Tamil Nadu,Namakkal,2017,Murder,546,443,293,5499707,9.93
Tamil Nadu,Namakkal,2017,Rape,594,395,280,5499707,10.8
Tamil Nadu,Namakkal,2017,Kidnapping,163,148,91,5499707,2.96
Tamil Nadu,Namakkal,2017,Theft,148,115,56,5499707,2.69
Tamil Nadu,Namakkal,2017,Robbery,337,256,131,5499707,6.13
Tamil Nadu,Namakkal,2017,Assault,950,871,599,5499707,17.27
Tamil Nadu,Namakkal,2017,Burglary,305,204,105,5499707,5.55
Tamil Nadu,Namakkal,2017,Cybercrime,363,328,154,5499707,6.6
Tamil Nadu,Namakkal,2017,Dowry Deaths,529,499,237,5499707,9.62
Tamil Nadu,Namakkal,2017,Fraud,1033,691,502,5499707,18.78
Tamil Nadu,Namakkal,2018,Murder,427,389,194,5499707,7.76
Tamil Nadu,Namakkal,2018,Rape,294,276,149,5499707,5.35
Tamil Nadu,Namakkal,2018,Kidnapping,596,524,209,5499707,10.84
Tamil Nadu,Namakkal,2018,Theft,286,236,146,5499707,5.2
Tamil Nadu,Namakkal,2018,Robbery,169,114,77,5499707,3.07
Tamil Nadu,Namakkal,2018,Assault,137,126,62,5499707,2.49
Tamil Nadu,Namakkal,2018,Burglary,684,645,458,5499707,12.44
Tamil Nadu,Namakkal,2018,Cybercrime,730,545,317,5499707,13.27
Tamil Nadu,Namakkal,2018,Dowry Deaths,460,360,177,5499707,8.36
Tamil Nadu,Namakkal,2018,Fraud,552,374,149,5499707,10.04
Tamil Nadu,Namakkal,2019,Murder,145,136,78,5499707,2.64
Tamil Nadu,Namakkal,2019,Rape,1008,772,449,5499707,18.33
Tamil Nadu,Namakkal,2019,Kidnapping,451,366,184,5499707,8.2
Tamil Nadu,Namakkal,2019,Theft,597,400,216,5499707,10.86
Tamil Nadu,Namakkal,2019,Robbery,660,470,280,5499707,12
Tamil Nadu,Namakkal,2019,Assault,647,606,435,5499707,11.76
Tamil Nadu,Namakkal,2019,Burglary,717,499,186,5499707,13.04
Tamil Nadu,Namakkal,2019,Cybercrime,339,304,195,5499707,6.16
Tamil Nadu,Namakkal,2019,Dowry Deaths,732,666,262,5499707,13.31
Tamil Nadu,Namakkal,2019,Fraud,791,704,438,5499707,14.38
Tamil Nadu,Namakkal,2020,Murder,143,118,87,5499707,2.6
Tamil Nadu,Namakkal,2020,Rape,1178,811,556,5499707,21.42
Tamil Nadu,Namakkal,2020,Kidnapping,392,362,161,5499707,7.13
Tamil Nadu,Namakkal,2020,Theft,295,271,154,5499707,5.36
Tamil Nadu,Namakkal,2020,Robbery,168,116,55,5499707,3.05
Tamil Nadu,Namakkal,2020,Assault,37,33,20,5499707,0.67
Tamil Nadu,Namakkal,2020,Burglary,749,697,413,5499707,13.62
Tamil Nadu,Namakkal,2020,Cybercrime,874,637,379,5499707,15.89
Tamil Nadu,Namakkal,2020,Dowry Deaths,854,798,542,5499707,15.53
Tamil Nadu,Namakkal,2020,Fraud,95,67,23,5499707,1.73
Tamil Nadu,Namakkal,2021,Murder,449,341,161,5499707,8.16
Tamil Nadu,Namakkal,2021,Rape,1091,976,457,5499707,19.84
Tamil Nadu,Namakkal,2021,Kidnapping,1061,883,639,5499707,19.29
Tamil Nadu,Namakkal,2021,Theft,190,165,106,5499707,3.45
Tamil Nadu,Namakkal,2021,Robbery,729,622,402,5499707,13.26
Tamil Nadu,Namakkal,2021,Assault,873,822,377,5499707,15.87
Tamil Nadu,Namakkal,2021,Burglary,1163,798,542,5499707,21.15
Tamil Nadu,Namakkal,2021,Cybercrime,465,353,189,5499707,8.45
Tamil Nadu,Namakkal,2021,Dowry Deaths,381,250,95,5499707,6.93
Tamil Nadu,Namakkal,2021,Fraud,458,350,245,5499707,8.33
Tamil Nadu,Namakkal,2022,Murder,1189,901,521,5499707,21.62
Tamil Nadu,Namakkal,2022,Rape,140,95,70,5499707,2.55
Tamil Nadu,Namakkal,2022,Kidnapping,878,585,351,5499707,15.96
Tamil Nadu,Namakkal,2022,Theft,450,369,146,5499707,8.18
Tamil Nadu,Namakkal,2022,Robbery,1159,873,437,5499707,21.07
Tamil Nadu,Namakkal,2022,Assault,642,584,241,5499707,11.67
Tamil Nadu,Namakkal,2022,Burglary,161,119,81,5499707,2.93
Tamil Nadu,Namakkal,2022,Cybercrime,743,557,401,5499707,13.51
Tamil Nadu,Namakkal,2022,Dowry Deaths,665,588,266,5499707,12.09
Tamil Nadu,Namakkal,2022,Fraud,495,341,223,5499707,9
Tamil Nadu,Namakkal,2023,Murder,42,39,28,5499707,0.76
Tamil Nadu,Namakkal,2023,Rape,1054,735,354,5499707,19.16
Tamil Nadu,Namakkal,2023,Kidnapping,592,419,163,5499707,10.76
Tamil Nadu,Namakkal,2023,Theft,474,446,243,5499707,8.62
Tamil Nadu,Namakkal,2023,Robbery,791,633,223,5499707,14.38
Tamil Nadu,Namakkal,2023,Assault,875,744,543,5499707,15.91
Tamil Nadu,Namakkal,2023,Burglary,961,818,300,5499707,17.47
Tamil Nadu,Namakkal,2023,Cybercrime,85,80,49,5499707,1.55
Tamil Nadu,Namakkal,2023,Dowry Deaths,971,832,422,5499707,17.66
Tamil Nadu,Namakkal,2023,Fraud,1193,840,427,5499707,21.69
Tamil Nadu,Krishnagiri,2014,Murder,1159,989,644,5546811,20.89
Tamil Nadu,Krishnagiri,2014,Rape,853,656,454,5546811,15.38
Tamil Nadu,Krishnagiri,2014,Kidnapping,1029,748,375,5546811,18.55
Tamil Nadu,Krishnagiri,2014,Theft,1080,852,541,5546811,19.47
Tamil Nadu,Krishnagiri,2014,Robbery,99,81,47,5546811,1.78
Tamil Nadu,Krishnagiri,2014,Assault,632,427,214,5546811,11.39
Tamil Nadu,Krishnagiri,2014,Burglary,926,755,425,5546811,16.69
Tamil Nadu,Krishnagiri,2014,Cybercrime,46,38,27,5546811,0.83
Tamil Nadu,Krishnagiri,2014,Dowry Deaths,82,60,41,5546811,1.48
Tamil Nadu,Krishnagiri,2014,Fraud,831,612,379,5546811,14.98
Tamil Nadu,Krishnagiri,2015,Murder,950,842,550,5546811,17.13
Tamil Nadu,Krishnagiri,2015,Rape,742,646,385,5546811,13.38
Tamil Nadu,Krishnagiri,2015,Kidnapping,600,533,198,5546811,10.82
Tamil Nadu,Krishnagiri,2015,Theft,149,120,86,5546811,2.69
Tamil Nadu,Krishnagiri,2015,Robbery,140,104,64,5546811,2.52
Tamil Nadu,Krishnagiri,2015,Assault,734,626,346,5546811,13.23
Tamil Nadu,Krishnagiri,2015,Burglary,128,87,32,5546811,2.31
Tamil Nadu,Krishnagiri,2015,Cybercrime,906,841,524,5546811,16.33
Tamil Nadu,Krishnagiri,2015,Dowry Deaths,387,292,208,5546811,6.98
Tamil Nadu,Krishnagiri,2015,Fraud,1035,834,345,5546811,18.66
Tamil Nadu,Krishnagiri,2016,Murder,360,294,113,5546811,6.49
Tamil Nadu,Krishnagiri,2016,Rape,813,708,420,5546811,14.66
Tamil Nadu,Krishnagiri,2016,Kidnapping,1189,893,437,5546811,21.44
Tamil Nadu,Krishnagiri,2016,Theft,152,102,60,5546811,2.74
Tamil Nadu,Krishnagiri,2016,Robbery,175,133,91,5546811,3.15
Tamil Nadu,Krishnagiri,2016,Assault,608,416,288,5546811,10.96
Tamil Nadu,Krishnagiri,2016,Burglary,1083,941,657,5546811,19.52
Tamil Nadu,Krishnagiri,2016,Cybercrime,430,286,104,5546811,7.75
Tamil Nadu,Krishnagiri,2016,Dowry Deaths,31,23,14,5546811,0.56
Tamil Nadu,Krishnagiri,2016,Fraud,709,645,429,5546811,12.78
Tamil Nadu,Krishnagiri,2017,Murder,78,65,34,5546811,1.41
Tamil Nadu,Krishnagiri,2017,Rape,518,375,159,5546811,9.34
Tamil Nadu,Krishnagiri,2017,Kidnapping,702,589,212,5546811,12.66
Tamil Nadu,Krishnagiri,2017,Theft,667,608,213,5546811,12.02
Tamil Nadu,Krishnagiri,2017,Robbery,533,500,175,5546811,9.61
Tamil Nadu,Krishnagiri,2017,Assault,368,300,130,5546811,6.63
Tamil Nadu,Krishnagiri,2017,Burglary,454,423,304,5546811,8.18
Tamil Nadu,Krishnagiri,2017,Cybercrime,586,510,363,5546811,10.56
Tamil Nadu,Krishnagiri,2017,Dowry Deaths,645,568,200,5546811,11.63
Tamil Nadu,Krishnagiri,2017,Fraud,950,794,390,5546811,17.13
Tamil Nadu,Krishnagiri,2018,Murder,456,393,228,5546811,8.22
Tamil Nadu,Krishnagiri,2018,Rape,364,338,126,5546811,6.56
Tamil Nadu,Krishnagiri,2018,Kidnapping,607,416,149,5546811,10.94
Tamil Nadu,Krishnagiri,2018,Theft,579,399,173,5546811,10.44
Tamil Nadu,Krishnagiri,2018,Robbery,1185,1009,657,5546811,21.36
Tamil Nadu,Krishnagiri,2018,Assault,1116,731,278,5546811,20.12
Tamil Nadu,Krishnagiri,2018,Burglary,505,419,242,5546811,9.1
Tamil Nadu,Krishnagiri,2018,Cybercrime,155,122,87,5546811,2.79
Tamil Nadu,Krishnagiri,2018,Dowry Deaths,1065,699,419,5546811,19.2
Tamil Nadu,Krishnagiri,2018,Fraud,1139,1034,378,5546811,20.53
Tamil Nadu,Krishnagiri,2019,Murder,171,127,69,5546811,3.08
Tamil Nadu,Krishnagiri,2019,Rape,346,247,130,5546811,6.24
Tamil Nadu,Krishnagiri,2019,Kidnapping,170,134,71,5546811,3.06
Tamil Nadu,Krishnagiri,2019,Theft,141,92,67,5546811,2.54
Tamil Nadu,Krishnagiri,2019,Robbery,331,282,191,5546811,5.97
Tamil Nadu,Krishnagiri,2019,Assault,843,725,274,5546811,15.2
Tamil Nadu,Krishnagiri,2019,Burglary,70,63,41,5546811,1.26
Tamil Nadu,Krishnagiri,2019,Cybercrime,718,515,385,5546811,12.94
Tamil Nadu,Krishnagiri,2019,Dowry Deaths,370,305,169,5546811,6.67
Tamil Nadu,Krishnagiri,2019,Fraud,846,610,427,5546811,15.25
Tamil Nadu,Krishnagiri,2020,Murder,154,126,71,5546811,2.78
Tamil Nadu,Krishnagiri,2020,Rape,945,638,316,5546811,17.04
Tamil Nadu,Krishnagiri,2020,Kidnapping,570,419,237,5546811,10.28
Tamil Nadu,Krishnagiri,2020,Theft,286,196,95,5546811,5.16
Tamil Nadu,Krishnagiri,2020,Robbery,858,771,563,5546811,15.47
Tamil Nadu,Krishnagiri,2020,Assault,1091,911,633,5546811,19.67
Tamil Nadu,Krishnagiri,2020,Burglary,459,414,260,5546811,8.28
Tamil Nadu,Krishnagiri,2020,Cybercrime,674,568,226,5546811,12.15
Tamil Nadu,Krishnagiri,2020,Dowry Deaths,776,719,308,5546811,13.99
Tamil Nadu,Krishnagiri,2020,Fraud,76,70,47,5546811,1.37
Tamil Nadu,Krishnagiri,2021,Murder,524,381,157,5546811,9.45
Tamil Nadu,Krishnagiri,2021,Rape,413,304,218,5546811,7.45
Tamil Nadu,Krishnagiri,2021,Kidnapping,328,239,136,5546811,5.91
Tamil Nadu,Krishnagiri,2021,Theft,393,257,129,5546811,7.09
Tamil Nadu,Krishnagiri,2021,Robbery,352,236,122,5546811,6.35
Tamil Nadu,Krishnagiri,2021,Assault,306,209,143,5546811,5.52
Tamil Nadu,Krishnagiri,2021,Burglary,877,643,265,5546811,15.81
Tamil Nadu,Krishnagiri,2021,Cybercrime,24,15,8,5546811,0.43
Tamil Nadu,Krishnagiri,2021,Dowry Deaths,667,446,186,5546811,12.02
Tamil Nadu,Krishnagiri,2021,Fraud,890,679,309,5546811,16.05
Tamil Nadu,Krishnagiri,2022,Murder,36,31,15,5546811,0.65
Tamil Nadu,Krishnagiri,2022,Rape,813,594,308,5546811,14.66
Tamil Nadu,Krishnagiri,2022,Kidnapping,72,68,46,5546811,1.3
Tamil Nadu,Krishnagiri,2022,Theft,1119,829,482,5546811,20.17
Tamil Nadu,Krishnagiri,2022,Robbery,1125,984,718,5546811,20.28
Tamil Nadu,Krishnagiri,2022,Assault,1151,1056,478,5546811,20.75
Tamil Nadu,Krishnagiri,2022,Burglary,133,107,68,5546811,2.4
Tamil Nadu,Krishnagiri,2022,Cybercrime,1051,854,317,5546811,18.95
Tamil Nadu,Krishnagiri,2022,Dowry Deaths,106,73,42,5546811,1.91
Tamil Nadu,Krishnagiri,2022,Fraud,322,257,126,5546811,5.81
Tamil Nadu,Krishnagiri,2023,Murder,1165,1105,778,5546811,21
Tamil Nadu,Krishnagiri,2023,Rape,1054,859,631,5546811,19
Tamil Nadu,Krishnagiri,2023,Kidnapping,410,304,164,5546811,7.39
Tamil Nadu,Krishnagiri,2023,Theft,1043,834,316,5546811,18.8
Tamil Nadu,Krishnagiri,2023,Robbery,929,846,511,5546811,16.75
Tamil Nadu,Krishnagiri,2023,Assault,568,512,322,5546811,10.24
Tamil Nadu,Krishnagiri,2023,Burglary,98,78,56,5546811,1.77
Tamil Nadu,Krishnagiri,2023,Cybercrime,646,479,301,5546811,11.65
Tamil Nadu,Krishnagiri,2023,Dowry Deaths,163,124,60,5546811,2.94
Tamil Nadu,Krishnagiri,2023,Fraud,1087,787,288,5546811,19.6
Tamil Nadu,Ramanathapuram,2014,Murder,98,76,44,3599496,2.72
Tamil Nadu,Ramanathapuram,2014,Rape,673,462,257,3599496,18.7
Tamil Nadu,Ramanathapuram,2014,Kidnapping,593,495,262,3599496,16.47
Tamil Nadu,Ramanathapuram,2014,Theft,529,375,208,3599496,14.7
Tamil Nadu,Ramanathapuram,2014,Robbery,965,847,370,3599496,26.81
Tamil Nadu,Ramanathapuram,2014,Assault,915,623,273,3599496,25.42
Tamil Nadu,Ramanathapuram,2014,Burglary,393,345,180,3599496,10.92
Tamil Nadu,Ramanathapuram,2014,Cybercrime,814,596,409,3599496,22.61
Tamil Nadu,Ramanathapuram,2014,Dowry Deaths,100,67,25,3599496,2.78
Tamil Nadu,Ramanathapuram,2014,Fraud,1140,817,503,3599496,31.67
Tamil Nadu,Ramanathapuram,2015,Murder,1033,781,573,3599496,28.7
Tamil Nadu,Ramanathapuram,2015,Rape,756,644,232,3599496,21
Tamil Nadu,Ramanathapuram,2015,Kidnapping,1061,912,412,3599496,29.48
Tamil Nadu,Ramanathapuram,2015,Theft,21,19,14,3599496,0.58
Tamil Nadu,Ramanathapuram,2015,Robbery,423,375,279,3599496,11.75
Tamil Nadu,Ramanathapuram,2015,Assault,518,465,332,3599496,14.39
Tamil Nadu,Ramanathapuram,2015,Burglary,1056,978,726,3599496,29.34
Tamil Nadu,Ramanathapuram,2015,Cybercrime,96,72,47,3599496,2.67
Tamil Nadu,Ramanathapuram,2015,Dowry Deaths,1101,879,474,3599496,30.59
Tamil Nadu,Ramanathapuram,2015,Fraud,393,279,150,3599496,10.92
Tamil Nadu,Ramanathapuram,2016,Murder,575,498,347,3599496,15.97
Tamil Nadu,Ramanathapuram,2016,Rape,947,874,325,3599496,26.31
Tamil Nadu,Ramanathapuram,2016,Kidnapping,777,511,239,3599496,21.59
Tamil Nadu,Ramanathapuram,2016,Theft,576,444,320,3599496,16
Tamil Nadu,Ramanathapuram,2016,Robbery,1173,984,468,3599496,32.59
Tamil Nadu,Ramanathapuram,2016,Assault,394,262,162,3599496,10.95
Tamil Nadu,Ramanathapuram,2016,Burglary,155,143,91,3599496,4.31
Tamil Nadu,Ramanathapuram,2016,Cybercrime,1170,1008,734,3599496,32.5
Tamil Nadu,Ramanathapuram,2016,Dowry Deaths,536,447,325,3599496,14.89
Tamil Nadu,Ramanathapuram,2016,Fraud,676,611,434,3599496,18.78
Tamil Nadu,Ramanathapuram,2017,Murder,827,636,423,3599496,22.98
Tamil Nadu,Ramanathapuram,2017,Rape,834,751,459,3599496,23.17
Tamil Nadu,Ramanathapuram,2017,Kidnapping,163,119,87,3599496,4.53
Tamil Nadu,Ramanathapuram,2017,Theft,108,73,34,3599496,3
Tamil Nadu,Ramanathapuram,2017,Robbery,381,274,178,3599496,10.58
Tamil Nadu,Ramanathapuram,2017,Assault,183,163,96,3599496,5.08
Tamil Nadu,Ramanathapuram,2017,Burglary,945,616,301,3599496,26.25
Tamil Nadu,Ramanathapuram,2017,Cybercrime,769,543,195,3599496,21.36
Tamil Nadu,Ramanathapuram,2017,Dowry Deaths,1139,858,628,3599496,31.64
Tamil Nadu,Ramanathapuram,2017,Fraud,1174,1026,504,3599496,32.62
Tamil Nadu,Ramanathapuram,2018,Murder,463,375,166,3599496,12.86
Tamil Nadu,Ramanathapuram,2018,Rape,136,95,62,3599496,3.78
Tamil Nadu,Ramanathapuram,2018,Kidnapping,539,488,248,3599496,14.97
Tamil Nadu,Ramanathapuram,2018,Theft,1017,802,559,3599496,28.25
Tamil Nadu,Ramanathapuram,2018,Robbery,618,517,235,3599496,17.17
Tamil Nadu,Ramanathapuram,2018,Assault,214,146,93,3599496,5.95
Tamil Nadu,Ramanathapuram,2018,Burglary,43,38,22,3599496,1.19
Tamil Nadu,Ramanathapuram,2018,Cybercrime,328,286,189,3599496,9.11
Tamil Nadu,Ramanathapuram,2018,Dowry Deaths,279,248,152,3599496,7.75
Tamil Nadu,Ramanathapuram,2018,Fraud,140,91,46,3599496,3.89
Tamil Nadu,Ramanathapuram,2019,Murder,711,513,223,3599496,19.75
Tamil Nadu,Ramanathapuram,2019,Rape,396,349,229,3599496,11
Tamil Nadu,Ramanathapuram,2019,Kidnapping,144,118,75,3599496,4
Tamil Nadu,Ramanathapuram,2019,Theft,927,858,448,3599496,25.75
Tamil Nadu,Ramanathapuram,2019,Robbery,277,223,96,3599496,7.7
Tamil Nadu,Ramanathapuram,2019,Assault,1078,741,389,3599496,29.95
Tamil Nadu,Ramanathapuram,2019,Burglary,439,343,172,3599496,12.2
Tamil Nadu,Ramanathapuram,2019,Cybercrime,187,171,91,3599496,5.2
Tamil Nadu,Ramanathapuram,2019,Dowry Deaths,185,120,78,3599496,5.14
Tamil Nadu,Ramanathapuram,2019,Fraud,1157,878,467,3599496,32.14
Tamil Nadu,Ramanathapuram,2020,Murder,917,687,373,3599496,25.48
Tamil Nadu,Ramanathapuram,2020,Rape,333,306,115,3599496,9.25
Tamil Nadu,Ramanathapuram,2020,Kidnapping,421,355,131,3599496,11.7
Tamil Nadu,Ramanathapuram,2020,Theft,207,144,82,3599496,5.75
Tamil Nadu,Ramanathapuram,2020,Robbery,941,856,512,3599496,26.14
Tamil Nadu,Ramanathapuram,2020,Assault,789,696,461,3599496,21.92
Tamil Nadu,Ramanathapuram,2020,Burglary,395,373,181,3599496,10.97
Tamil Nadu,Ramanathapuram,2020,Cybercrime,177,125,68,3599496,4.92
Tamil Nadu,Ramanathapuram,2020,Dowry Deaths,922,727,524,3599496,25.61
Tamil Nadu,Ramanathapuram,2020,Fraud,213,184,93,3599496,5.92
Tamil Nadu,Ramanathapuram,2021,Murder,655,475,345,3599496,18.2
Tamil Nadu,Ramanathapuram,2021,Rape,984,760,345,3599496,27.34
Tamil Nadu,Ramanathapuram,2021,Kidnapping,379,267,121,3599496,10.53
Tamil Nadu,Ramanathapuram,2021,Theft,711,499,261,3599496,19.75
Tamil Nadu,Ramanathapuram,2021,Robbery,602,556,349,3599496,16.72
Tamil Nadu,Ramanathapuram,2021,Assault,677,569,414,3599496,18.81
Tamil Nadu,Ramanathapuram,2021,Burglary,884,575,374,3599496,24.56
Tamil Nadu,Ramanathapuram,2021,Cybercrime,202,149,86,3599496,5.61
Tamil Nadu,Ramanathapuram,2021,Dowry Deaths,785,552,216,3599496,21.81
Tamil Nadu,Ramanathapuram,2021,Fraud,802,593,258,3599496,22.28
Tamil Nadu,Ramanathapuram,2022,Murder,856,634,451,3599496,23.78
Tamil Nadu,Ramanathapuram,2022,Rape,151,117,56,3599496,4.2
